Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
05-FEB-2026,36435.8,36478.25,36078.2,36230.35,453584603,8608.09
04-FEB-2026,35787.8,36422.3,35669.45,36370.35,693053527,12556.61
03-FEB-2026,35939.55,36087.1,35256.15,35657.55,510543924,15403.42
02-FEB-2026,34042,34690.65,33708.2,34613.3,348059699,8918.3
01-FEB-2026,35176,35307.65,33815.25,34056.35,285408499,7190.18
30-JAN-2026,35220.1,35233.9,34827.85,35138.05,401333551,9771.72
29-JAN-2026,34890.1,35427.35,34757.75,35335.2,459847931,14990.71
28-JAN-2026,33434.3,34745.95,33424.15,34685.45,478857268,12110.08
27-JAN-2026,33252.45,33410,32890.3,33293.1,455937598,12174.49
23-JAN-2026,33867.3,33867.3,33055.3,33098.3,361314008,9017.09
22-JAN-2026,33623.55,33861.45,33539.6,33747,268290053,6816.8
21-JAN-2026,33290.2,33623.9,32983.4,33370.05,393226388,8259.52
20-JAN-2026,34097.6,34156.8,33284.7,33360,342219464,7385.49
19-JAN-2026,34294.65,34550.2,34007.1,34116.8,290572173,8524.42
16-JAN-2026,34614.35,34745.3,34246.85,34346.35,412067060,9186.24
14-JAN-2026,34364,34811.75,34328.65,34622.25,307868097,8155.56
13-JAN-2026,34630,34705.9,34177.9,34416.7,317799082,7701.07
12-JAN-2026,34404.75,34517.95,33899.35,34473.55,340747874,8238.47
09-JAN-2026,34736.4,34951.75,34284.2,34409.3,388202567,10596.21
08-JAN-2026,35720.25,35785.85,34662.9,34729.65,320746362,9814.39
07-JAN-2026,35801.15,35872.95,35630.4,35763.5,231800666,6265.97
06-JAN-2026,35992.7,36039.5,35668.2,35849.15,253690297,8741.43
05-JAN-2026,36392.95,36464.5,35923.55,36050.05,389091129,8194.64
02-JAN-2026,35559.5,36306.8,35540.9,36275.65,445253451,9415.7
01-JAN-2026,35376.65,35613.75,35353.35,35507.65,292569683,6293.87
31-DEC-2025,34833.25,35409.4,34827.1,35325.65,283458935,5908.31
30-DEC-2025,34872.8,34911.3,34702,34813.9,364480311,6590.99
29-DEC-2025,35096.6,35129.2,34808.85,34868.75,217152357,4449.81
26-DEC-2025,35101.35,35296.25,35007.9,35058.8,222045385,3612.39
24-DEC-2025,35285.3,35474.25,35072,35095.1,302211485,6151.12
23-DEC-2025,35077.8,35318.7,35029,35214.25,251116041,5501.6
22-DEC-2025,34910.3,35060.65,34897.2,35025.45,263074140,6859.93
19-DEC-2025,34522.95,34823.15,34516.85,34796.4,267243188,8280.07
18-DEC-2025,34701.5,34741.75,34349.8,34464.3,326888905,5312.85
17-DEC-2025,34807.85,34942.6,34655.05,34737,336461806,5742.52
16-DEC-2025,34944.05,34954.8,34678.4,34769.25,223339445,5450.41
15-DEC-2025,35016.55,35049.3,34713.1,35028.15,217789004,5077.37
12-DEC-2025,34868.9,35071.2,34868.9,35039.85,234151984,5568.26
11-DEC-2025,34649.75,34799.7,34427.35,34751.95,252495874,4979.28
10-DEC-2025,34708.3,34945.8,34560.65,34635.25,263788619,5767.87
09-DEC-2025,34334,34725.2,34040.6,34666.8,339967295,7963.75
08-DEC-2025,34987.05,35032.25,34325.65,34447.85,328836192,6685.29
05-DEC-2025,34989.75,35018.1,34768.3,34971.8,214671690,5611.02
04-DEC-2025,35112.05,35217.1,34927,34986.1,268234396,6733.97
03-DEC-2025,35480.7,35503.4,35008,35105,277050046,5912.69
02-DEC-2025,35482.1,35642.75,35380.45,35459.4,358990351,7437.9
01-DEC-2025,35676.2,35736.3,35465.4,35539.25,222452380,5256.22
28-NOV-2025,35700.55,35721.7,35518.05,35548.3,440124358,6545.09
27-NOV-2025,36049.55,36064.35,35677.65,35756.15,316400691,5859.86
26-NOV-2025,35411.85,35986.85,35409.4,35964.8,346291612,7305.91
25-NOV-2025,35447.95,35557.25,35307.8,35350.35,366433240,7940.97
24-NOV-2025,35888.5,35914.9,35363.15,35427.85,543689360,20998.93
21-NOV-2025,36150.55,36195.1,35827.7,35852.4,478262586,6674.8
20-NOV-2025,36244.6,36383,36192.1,36232.7,952112975,9249.7
19-NOV-2025,36222.8,36248.5,36040,36132.3,863009340,7108.14
18-NOV-2025,36474.8,36487.05,36159.15,36223.75,233393733,6648.95
17-NOV-2025,36331.9,36526.7,36319.45,36441.85,252346053,6319.26
14-NOV-2025,36167.05,36406.45,36112.7,36261.1,237339828,6113.47
13-NOV-2025,36310.95,36371.9,36134.25,36187.85,273455740,6672.35
12-NOV-2025,36219.15,36377,36166.6,36287.9,313983718,8617.96
11-NOV-2025,36030.85,36097.55,35681,36069.85,335297928,7808.96
10-NOV-2025,35798.65,36084.7,35786.1,35921.6,344530472,6489.24
07-NOV-2025,35718.85,35897.6,35488.95,35790.3,362643280,8008.54
06-NOV-2025,36396,36396,35803.7,35839.5,475504483,9598.22
04-NOV-2025,36496,36517.95,36244,36278.4,643295756,12461.6
03-NOV-2025,36313.85,36518,36161.45,36445.15,355063543,8644.41
31-OCT-2025,36433.75,36462.05,36246.4,36275.95,393649347,8958.67
30-OCT-2025,36468.85,36475.6,36202.4,36392.6,453831428,11586.63
29-OCT-2025,35749,36484.2,35701.7,36347.95,663675707,16739.81
28-OCT-2025,35812.45,35890.65,35498.6,35658.15,355242757,8507.81
27-OCT-2025,35740.85,35854.6,35686.5,35780,240986390,7172.42
24-OCT-2025,35664.05,35815.3,35528.65,35626.9,276702254,7056.56
23-OCT-2025,35768.7,35876.1,35567.3,35619.15,366591286,9352.26
21-OCT-2025,35698.6,35748.85,35588.65,35644.15,75293233,1391.14
20-OCT-2025,35557.05,35677.75,35512.5,35563.95,309309360,9250.9
17-OCT-2025,35485.35,35527.95,35192.6,35395.7,546116538,11233.07
16-OCT-2025,35407.05,35490.15,35318,35468.8,304771311,7680.84
15-OCT-2025,35120.4,35395.45,35097.8,35321.65,324628142,7500.92
14-OCT-2025,35383.65,35511.8,35003.05,35067.7,275303524,6529.21
