Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
05-FEB-2020,30885.2,30984.5,30736.05,30934.4,64580430,2859.8
04-FEB-2020,30614.05,30857.05,30467,30744,58565411,2751.13
03-FEB-2020,30049.3,30702.95,29833.05,30435.3,102457740,4310.87
01-FEB-2020,30865.05,31140,30016.4,30196.65,60387092,2514.25
31-JAN-2020,31099.25,31108.6,30729.6,30775.3,49149652,2871.93
30-JAN-2020,31419.2,31438.35,30849.85,30936.45,37175318,2540.91
29-JAN-2020,31150.45,31506.55,31132.2,31426.25,46825220,2601.18
28-JAN-2020,31210.55,31234.1,31007.2,31027.05,49576185,2901.77
27-JAN-2020,31373.25,31450.35,31110.55,31149.7,17500325,976.58
24-JAN-2020,31223.05,31526.95,31173.8,31474.9,21949485,1375.91
23-JAN-2020,31147,31257.15,30995.3,31226.9,25011188,1319.04
22-JAN-2020,31270.7,31275.6,31024.4,31153.15,19256107,1130.25
21-JAN-2020,31358.35,31362.85,31105.5,31145.95,22451037,1161.5
20-JAN-2020,31369.65,31546.8,31368.1,31426.75,24432676,1370.05
17-JAN-2020,31372.25,31490.75,31305.65,31371.45,21148293,1271.5
16-JAN-2020,31255.9,31507.7,31210.95,31338.2,33199268,2277.62
15-JAN-2020,31133.4,31273.05,31006.3,31237.1,38166019,2067.56
14-JAN-2020,30798.55,31179.3,30690.7,31145.4,67441140,3240.44
13-JAN-2020,30455.75,30735.45,30443.5,30713.45,31666435,1834.49
10-JAN-2020,30244.55,30393.2,30183.8,30370.45,27618464,1371.61
09-JAN-2020,30071.4,30170.65,30035.3,30123.6,25835515,1540.16
08-JAN-2020,29685.15,29932.8,29660.1,29893.2,18127207,1302.85
07-JAN-2020,29903.05,30049.35,29841.15,29861.8,18622056,1097.36
06-JAN-2020,30024.75,30049.3,29765.15,29799.3,17667570,1011.2
03-JAN-2020,30302.15,30306.05,30050.75,30109.25,20089305,1229.69
02-JAN-2020,30271.3,30357.3,30220.05,30266.2,17998667,939.47
01-JAN-2020,30202.75,30251.2,30119.1,30234.25,10343897,676.25
31-DEC-2019,30254.75,30309.35,30098.1,30121.5,18170821,1163.86
30-DEC-2019,30206.4,30367.75,30163.5,30225.35,22976493,1219.7
27-DEC-2019,30147.4,30172.4,30063.6,30145.45,21592041,1229.35
26-DEC-2019,30218.85,30264.1,30040.65,30063.55,26824232,1269.52
24-DEC-2019,30241.95,30302.2,30132.65,30197.55,17316630,1040.38
23-DEC-2019,30392.15,30548.5,30173.75,30217.95,32436149,1463.45
20-DEC-2019,30372.15,30443.95,30152.8,30356.35,29111225,2418.27
19-DEC-2019,30341.05,30515.8,30303.7,30386.1,25215426,1508.49
