Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
05-FEB-2021,12812.75,13041,12669.6,12950.65,48932410,4964.11
04-FEB-2021,12772.25,12866.55,12661.9,12739.05,28542430,2741.39
03-FEB-2021,12468.05,12899.8,12445.6,12706.65,67625168,6747.18
02-FEB-2021,12228.3,12416.3,12125.35,12361.55,45297703,5018.33
01-FEB-2021,12212.2,12218.75,11934.25,12103.55,43558269,4371.24
29-JAN-2021,12467.85,12482.55,12101.45,12170.25,52733649,5076.36
28-JAN-2021,12331.75,12513.4,12213.6,12395.95,33625898,2787.8
27-JAN-2021,12764.5,12764.5,12403.8,12495.9,39053127,3375.4
25-JAN-2021,12604.6,12867.85,12390.55,12756.75,56441956,4727.78
22-JAN-2021,12670,12700.5,12468.75,12542.1,50902635,3421.04
21-JAN-2021,12967.1,12967.1,12655.55,12697.15,20326982,1972.33
20-JAN-2021,12919,12992.9,12862.4,12881.2,17928805,1851.76
19-JAN-2021,12714.95,12914.5,12699.2,12866.05,19726714,2158.06
18-JAN-2021,13000.8,13013.45,12592.8,12653.5,25806650,2600.94
15-JAN-2021,13262.05,13268.55,12946.8,13014.25,29532920,2702.72
14-JAN-2021,13140.4,13278.6,13020.3,13232.55,27373208,2548.4
13-JAN-2021,13285.95,13304.75,12994.25,13122.55,24099130,2492.5
12-JAN-2021,13445.65,13476.8,13220.05,13244.7,23359635,2403.2
11-JAN-2021,13315.45,13423.8,13222.8,13412.35,30582768,2924.42
08-JAN-2021,13141,13298.15,13104.05,13271.55,32926401,2998.99
07-JAN-2021,13168.45,13200.25,13010.35,13060.75,21168370,2175.81
06-JAN-2021,13181,13205.65,12965.65,13118.1,24307037,2297.98
05-JAN-2021,13148.05,13247.05,13073,13166.35,27960847,2807.16
04-JAN-2021,13085.3,13186.55,13028.2,13149.8,33417937,2902.57
01-JAN-2021,12933.1,13045.55,12875.55,13001.95,22979089,2071.34
31-DEC-2020,12829.75,12986.45,12797.95,12915.9,35016018,3399.73
30-DEC-2020,12898.6,12898.6,12753.85,12823.9,18469778,1633.26
29-DEC-2020,12932.3,13006.2,12802.85,12843.9,27309008,2464.56
28-DEC-2020,12989.4,12995.2,12842.55,12874.35,39198331,2857.27
24-DEC-2020,12815.9,12943.2,12694.55,12908.95,30550175,2674.24
