Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
05-FEB-2019,8828.5,8887.45,8764.5,8800.6,16548155,1479.92
04-FEB-2019,8992.1,8998.25,8772.9,8811.9,16734080,1782.42
01-FEB-2019,8810.65,8991.95,8806.4,8969.55,13283646,1292.93
31-JAN-2019,8748.45,8866.55,8713.8,8825.35,27552682,1824.29
30-JAN-2019,8771.5,8784,8692.9,8734.6,13831146,1094.88
29-JAN-2019,8635.15,8786.55,8562.35,8756.9,19234227,1399
28-JAN-2019,8886.15,8886.15,8638.25,8663.9,19761512,1465.04
25-JAN-2019,8928.8,8960.65,8851.75,8891,23387485,1549.47
24-JAN-2019,8956.45,9001.05,8845.95,8894.5,26561259,1534.67
23-JAN-2019,8905.2,8969.5,8855.1,8946.2,35862545,1990.64
22-JAN-2019,8791.85,8903.3,8783.05,8892.6,46972600,2462.55
21-JAN-2019,8694.2,8833.7,8694.2,8734.7,58196942,2796.72
18-JAN-2019,8911.75,8912.55,8616.85,8689.6,95830878,4259.31
17-JAN-2019,9069.6,9097.55,8905.4,8930.5,17945053,1270.43
16-JAN-2019,9019.4,9069.5,8989.75,9054.2,15568463,1193.54
15-JAN-2019,8984.95,9035.4,8958.6,9027.5,12386216,879.84
14-JAN-2019,8915.7,8961.25,8879.7,8949.3,15814303,1084.63
11-JAN-2019,8943.6,8968.65,8867.45,8902.45,14554810,1066.37
10-JAN-2019,8878.7,8945.25,8866.35,8934.8,14213671,1090.3
09-JAN-2019,8898.5,8930.45,8831.8,8906.7,18627451,1217.84
08-JAN-2019,8764.1,8873.15,8754.15,8864.75,24540974,1591.42
07-JAN-2019,8840.6,8847.15,8711.5,8732.65,11250480,856.41
04-JAN-2019,8744.7,8804.05,8683.8,8788.05,14334888,1002.66
03-JAN-2019,8856.5,8867.55,8704.5,8722.3,17524453,1162.22
02-JAN-2019,8856,8884.1,8765.3,8839.95,17507064,1137.12
01-JAN-2019,8890.55,8929.7,8852.65,8881.95,15067976,928.68
