Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
05-FEB-2020,30761.95,31065.85,30630.85,31001.95,427604425,6380.13
04-FEB-2020,30235.3,30776.95,30182.45,30686.7,336610481,6719.43
03-FEB-2020,29811.75,30105.8,29612.55,30023.25,337112135,7123.19
01-FEB-2020,30726.2,30918.6,29753,29820.9,255295791,5451.95
31-JAN-2020,30950.5,31033.45,30691.8,30833.6,333435455,8892.15
30-JAN-2020,30889.25,30909.5,30521.3,30647.4,328858847,5410.61
29-JAN-2020,30915.1,31082.85,30835.8,30877,268788386,5105.28
28-JAN-2020,30922,31048.45,30656.35,30761.4,239604935,5707.39
27-JAN-2020,31110.55,31227.05,30808.55,30837.4,309934514,7207.69
24-JAN-2020,31040.1,31375.45,30879.05,31241.75,424623379,6538.81
23-JAN-2020,30742.2,31087.25,30621.35,31004.05,343817897,7242.49
22-JAN-2020,31061.6,31149.05,30614,30701.45,200582131,6087.35
21-JAN-2020,30978.85,31171.25,30858.6,30947.55,227481016,6114.46
20-JAN-2020,31923.95,31923.95,31050.95,31080.65,282225576,7796.06
17-JAN-2020,31571.65,31773.55,31445.5,31590.65,308136774,7404.95
16-JAN-2020,31810.55,31988.9,31692.4,31853.9,253715802,5618.01
15-JAN-2020,31994.75,32000.9,31670.35,31824.9,545708720,7722.68
14-JAN-2020,32196.45,32196.45,31989.2,32071.65,438912100,7185
13-JAN-2020,32139.1,32322.65,32074.05,32177.65,291441682,4403.11
10-JAN-2020,32215.7,32347.2,31953.4,32097.4,444709730,6362.46
09-JAN-2020,31748.25,32172.7,31667.15,32092.4,307977487,6013.85
08-JAN-2020,30995.5,31451.85,30899.55,31373.65,304484779,6150.28
07-JAN-2020,31598.05,31851.45,31200.9,31399.4,294368120,6636.37
06-JAN-2020,31910.45,31914.45,31170.55,31237.15,256236748,5048.53
03-JAN-2020,32326.95,32329.8,31960.4,32069.25,217584385,4537.65
02-JAN-2020,32133.15,32465.45,32121.4,32443.85,253558509,4310.34
01-JAN-2020,32237.9,32348,32057.2,32102.9,184671555,3183.97
31-DEC-2019,32345.95,32345.95,32108.75,32161.65,251409106,4779.55
30-DEC-2019,32486.6,32613.1,32248.5,32354.9,274051378,5034.21
27-DEC-2019,32142.5,32444.85,32056.25,32412.35,332429461,5364.91
26-DEC-2019,32276.15,32314.6,31963.25,31997.7,339790478,5214.14
24-DEC-2019,32337.8,32390.35,32246.05,32280.75,330830416,4598.44
23-DEC-2019,32381,32502.8,32196.85,32339.45,391458232,5677.31
20-DEC-2019,32266.85,32443.35,32199.45,32384.95,535239232,8520.45
19-DEC-2019,32281.65,32328.35,32085.05,32241.45,436934080,6160.59
18-DEC-2019,32292.25,32293.65,32017.3,32244.25,258844226,5720.31
17-DEC-2019,32082.4,32213.35,31987.35,32140.25,259934353,5360.57
16-DEC-2019,32159,32186.95,31897.75,31974.2,306021290,5773.52
13-DEC-2019,31775.55,32105.05,31770.5,32014.25,390513196,7416.72
12-DEC-2019,31356.8,31711.45,31352.1,31665.45,529686754,6543.15
11-DEC-2019,31151.65,31337.85,30996.4,31256.75,815353303,8323.63
10-DEC-2019,31386.4,31412.8,31126,31160.35,505390598,6959.37
09-DEC-2019,31321.4,31537.65,31122.05,31316.65,494482008,7409.06
06-DEC-2019,31797.15,31883.7,31250.65,31341.55,485386658,8458.57
05-DEC-2019,32083.8,32126.95,31628.3,31712.95,393274720,7477.51
04-DEC-2019,31549.3,32017.75,31444,31979.3,516797101,7977.93
03-DEC-2019,31920.1,31936.6,31502.95,31613.35,431512247,6262.52
02-DEC-2019,32008.3,32024.1,31720.6,31871.45,495997384,6878.37
29-NOV-2019,32074.15,32086.95,31770.8,31946.1,667784235,9376.34
28-NOV-2019,31981.7,32157.05,31905.9,32122.95,498304741,9846.6
27-NOV-2019,31832.75,31916.8,31734.5,31875.95,417569581,7883.95
26-NOV-2019,31692.85,31850.35,31465.85,31718.35,856689798,22529.25
25-NOV-2019,31065.1,31591.6,31049.75,31555.9,317309578,6108.08
22-NOV-2019,31389.6,31394.2,31055.2,31111.6,257772972,5313.89
21-NOV-2019,31413.25,31463.15,31243,31349.95,296147991,6836.85
20-NOV-2019,31292.35,31471.65,31205.55,31353.85,418997557,7712.76
19-NOV-2019,31045.15,31298.05,30974.3,31236.25,429946749,7988.03
18-NOV-2019,31036.8,31203.55,30901.85,30992.1,331730315,6249.74
15-NOV-2019,30912.4,31165.45,30860.7,31008.4,393946823,9304.25
14-NOV-2019,30615.8,30789.2,30338.35,30749.95,383307292,7906.64
13-NOV-2019,31084.75,31198.5,30488.1,30541.55,474514279,7993.03
11-NOV-2019,30664.65,31205.2,30625.8,31115.55,422777530,7377.8
08-NOV-2019,30571.3,31108.4,30504.05,30749.4,620047286,10804.54
07-NOV-2019,30722.6,30821.35,30462.55,30633.15,364819481,7186.41
06-NOV-2019,30225.2,30699,30013.65,30609.6,403957809,6876.72
05-NOV-2019,30403.25,30452.7,30091.35,30219.85,534711559,7772.51
04-NOV-2019,30415.9,30607.05,30227.25,30333.1,613019002,7721.63
01-NOV-2019,30196.15,30409,30028.9,30330.55,646745938,9226.12
31-OCT-2019,30168.65,30415.65,29987.15,30066.25,1186433992,15535.72
30-OCT-2019,30005.7,30151.1,29753,29987.5,448802636,7242.26
29-OCT-2019,29527.6,29997.65,29385.45,29873.05,567556033,8794.15
27-OCT-2019,29605.4,29644.45,29446.8,29516.3,110013856,1489.52
25-OCT-2019,29228.65,29452.1,28923.8,29395.95,632216369,9610.61
24-OCT-2019,29604.35,29693.25,28994.2,29107.95,439980796,7551.17
23-OCT-2019,29478.85,29643.8,29214.05,29459.6,497765615,8082.3
22-OCT-2019,29416.25,29690,29231.2,29411.15,582221306,8753.58
18-OCT-2019,28954.8,29249.5,28864.1,29120.25,605170183,7459.77
17-OCT-2019,28596.35,29049.05,28487.95,28989.45,617849861,7434.75
16-OCT-2019,28689.45,28759.35,28305.4,28538.8,400383734,6136.08
15-OCT-2019,28257.85,28694.85,28186.25,28555.1,350926458,5599.17
14-OCT-2019,28238.5,28553.4,28043.25,28181.95,387660772,5919.07
11-OCT-2019,28245.55,28604.05,27736.8,28042.5,558917279,8470.43
10-OCT-2019,28542.95,28552.75,27914.15,28013.45,381151128,6867.09
09-OCT-2019,27901.65,28857.7,27702.05,28785.85,574832720,8826.87
07-OCT-2019,27909.9,28185.15,27568.35,27767.55,554307096,8314.79
04-OCT-2019,28681.9,28730.3,27653.7,27731.85,732719135,9504.35
03-OCT-2019,28606.7,28769.1,28240.8,28414.1,825756750,10519.65
01-OCT-2019,29226.15,29526.4,28077.35,28725.5,1187313940,15321.69
30-SEP-2019,29674.8,29754.4,28943.45,29103.15,580252025,9447.47
27-SEP-2019,29974.95,30112.65,29711.35,29876.65,464096458,7011.82
26-SEP-2019,29640.55,30718.35,29627,30002.6,540435004,11367.6
25-SEP-2019,30029.05,30067.6,29470.1,29586.05,352814285,8112.37
24-SEP-2019,30432,30668.1,29889.55,30183.1,348810197,8157.62
23-SEP-2019,30039.4,30801.3,29776.3,30566.2,552171387,14401.9
20-SEP-2019,26878.65,29418.95,26727.55,28981.55,844582360,18185.99
19-SEP-2019,27175.45,27175.45,26643,26757.65,450436905,6050.19
18-SEP-2019,27304.7,27414.45,27088.8,27172.65,307775512,5314.41
17-SEP-2019,27765.1,27851.4,27047.95,27131.75,277762547,5449.45
16-SEP-2019,27868,28066.7,27798.85,27855,234062573,4463.98
13-SEP-2019,27772,28126.85,27573.45,28098.75,438497830,6752.69
12-SEP-2019,27870.8,28062.3,27764.7,27818.5,377820739,6469.22
11-SEP-2019,27639.05,27829.65,27551.65,27776.2,467414755,6677.77
09-SEP-2019,27240.35,27565.55,26993.9,27504.65,286110458,5197.2
06-SEP-2019,26986.5,27311.05,26950.55,27247.9,251986487,4874.57
05-SEP-2019,27086.95,27243.95,26815.4,26919.7,327083693,5826.31
04-SEP-2019,26785.95,27278.7,26641.35,27123.85,309520214,5990.87
03-SEP-2019,27239.2,27247.05,26742.6,26824.15,392427883,6171.33
30-AUG-2019,27407.9,27586.5,27121.95,27427.85,427077225,8056.5
29-AUG-2019,27694.95,27719.05,27239.95,27305.2,377438481,7339.26
28-AUG-2019,28080.25,28095.55,27634.65,27804.3,384111651,6674.3
27-AUG-2019,28106.3,28277.7,27960.8,28126.15,386839458,7802
26-AUG-2019,27663.95,27995.25,26859.35,27951.35,519219181,8927.81
23-AUG-2019,26835.35,27207.3,26560.6,26958.65,485538647,7843.57
22-AUG-2019,27690.05,27690.05,26975.55,27034.2,465070847,6452.46
21-AUG-2019,28021,28098.9,27666.2,27719.05,358841104,5315.64
20-AUG-2019,28163.55,28215.4,27839.65,27982.45,288236399,5073.04
19-AUG-2019,28331.25,28468.9,28146.5,28186.1,241810912,4525.25
16-AUG-2019,27920.3,28251.05,27720.95,28217,274020219,5157.25
14-AUG-2019,27885.5,28107.05,27726.65,28019.2,290413445,5104.33
13-AUG-2019,28356.8,28358.85,27683.5,27729.1,335809590,5984.53
09-AUG-2019,28293.65,28602.75,28251.75,28431.9,336826632,7347.48
08-AUG-2019,27840.1,28227.55,27531.05,28110.45,303596759,7133.44
07-AUG-2019,28053.85,28175.55,27641.85,27702.05,353400945,7335.22
06-AUG-2019,27518.5,28148.4,27503.9,28022.1,291001441,7032.3
05-AUG-2019,27841.2,27866.55,27389.5,27648.05,334367503,7912.63
02-AUG-2019,28224.25,28544.55,27936.35,28204.95,319929406,8849.25
01-AUG-2019,28660.5,28819.7,28047.35,28367.25,282236909,7707.97
31-JUL-2019,28575.45,28979.75,28529.75,28876,346506962,10237.68
30-JUL-2019,29434.85,29530.3,28737.8,28791.6,301282413,7641.56
29-JUL-2019,29583.45,29592.95,29104.85,29295.9,303508229,6738.65
26-JUL-2019,29062.5,29379.1,28994.5,29325.3,383572807,6093.26
25-JUL-2019,28981.05,29240.8,28931.05,29043.05,296560592,6680.01
24-JUL-2019,29085.45,29252.4,28871,28952.25,244078618,5657.91
23-JUL-2019,29342.45,29365.8,29078.15,29128.1,333503030,7830.82
22-JUL-2019,29617.05,29635.15,29194.1,29284.95,350333275,7453
19-JUL-2019,30515.1,30543.75,29705.75,29770.35,287392672,6710.7
18-JUL-2019,30705.8,30769.35,30378.6,30430.6,352029779,6272.1
17-JUL-2019,30622.25,30799.7,30568.3,30735.5,367511522,7421.74
16-JUL-2019,30532.65,30635,30429.9,30570.8,369337661,6823.01
15-JUL-2019,30688.85,30695.7,30334.2,30445.95,223023061,4915.44
12-JUL-2019,30789.75,30870.95,30548.3,30601.45,156245254,5095.02
11-JUL-2019,30707,30788.05,30565.35,30716.55,173564485,4583.76
10-JUL-2019,30618.05,30728.35,30428.6,30522.1,184326854,4611.79
09-JUL-2019,30533.4,30702.1,30346.7,30569.15,259250655,5474.22
08-JUL-2019,31346.85,31370.4,30536.75,30603.85,390494875,6895.32
05-JUL-2019,31523.05,31660.75,31323.25,31475.8,384291668,7011.16
04-JUL-2019,31471,31608.35,31428.05,31471.85,242985504,5416.41
03-JUL-2019,31347.7,31467.15,31238.5,31382.3,224146516,4953.49
02-JUL-2019,31414.65,31431.35,31105.1,31283.3,233874612,4640.78
01-JUL-2019,31271,31450.35,31246.45,31372.2,133169266,3607.35
28-JUN-2019,31281,31308.9,31060.6,31105.2,223608802,5576.56
27-JUN-2019,31192.1,31490.6,31158.8,31269.5,231102423,7463.55
26-JUN-2019,30809.2,31202.7,30766.65,31162.35,171974194,4513.07
25-JUN-2019,30567.65,30913.25,30451.4,30847.05,145143905,4155.46
24-JUN-2019,30680.95,30783.65,30528,30602.05,165301524,4081.42
21-JUN-2019,30804.95,30804.95,30541.5,30628.35,238841807,6101.47
20-JUN-2019,30390.2,30824.55,30220.7,30781.1,293131675,6983.33
19-JUN-2019,30526.5,30699.15,30242,30362.1,252889076,5825.47
18-JUN-2019,30299.45,30550.65,30222.85,30351,241865592,6147.16
17-JUN-2019,30652,30684.05,30249.4,30273.25,184466679,5401.37
14-JUN-2019,30983.45,31032.65,30508.95,30614.35,255356460,6366.06
13-JUN-2019,30876.75,31036.9,30638.25,30976.1,341891022,7587.55
12-JUN-2019,31219.3,31222.3,30911.45,30965.7,143703508,3787.08
11-JUN-2019,31172.25,31399.35,30973.35,31265.45,188115329,4371.7
10-JUN-2019,31259.2,31367.4,30861.3,31034,208614002,4870.64
07-JUN-2019,30943.15,31139.6,30627.05,31066.55,215267224,5593.78
06-JUN-2019,31523.95,31541.5,30800.8,30857.4,283140588,7895.98
04-JUN-2019,31532.9,31752.7,31512.95,31589.05,172424592,4627.37
03-JUN-2019,31406.05,31674.6,31284.7,31653.65,160090476,4443.9
31-MAY-2019,31678.9,31783.6,30623.05,31375.4,230847583,7113.52
30-MAY-2019,31256.85,31619.25,31236.1,31537.1,202699071,5776.18
29-MAY-2019,31459.25,31546.75,31257.9,31295.55,205161779,5053.9
28-MAY-2019,31711.3,31712.4,31328.6,31597.9,297603975,6998.27
27-MAY-2019,31234.9,31700.75,31142.5,31647.65,239161158,6533.11
24-MAY-2019,30685.5,31275.4,30564.4,31212.55,282765890,7946.04
23-MAY-2019,30962.8,31705,30292.35,30409.1,494083740,14547.69
22-MAY-2019,30410.65,30675.1,30268.6,30526.8,224425509,7602.5
21-MAY-2019,30862.1,30926.7,30265.1,30308.4,216423886,5968.41
20-MAY-2019,30230.4,30827.85,30111.2,30759.7,321102950,9217.22
17-MAY-2019,28881.4,29559.45,28856,29450.15,257111157,6489.1
16-MAY-2019,28625.9,28947.6,28525.45,28855.3,189440058,4501.11
15-MAY-2019,28925.45,28983.15,28555.15,28616.45,218778407,5126.91
14-MAY-2019,28718.75,29058.3,28582.6,28829.2,256593306,6110.47
13-MAY-2019,29026.65,29049.05,28621.1,28659.95,253600119,5356.35
10-MAY-2019,28927.6,29202.85,28900.1,29040.5,223514610,6070.63
09-MAY-2019,28893.95,29040.3,28784.65,28884.6,206029474,5196.87
08-MAY-2019,29261.3,29261.3,28951.35,28994.4,179421775,4926.02
07-MAY-2019,29749.55,29835.5,29244.25,29288.2,180581999,5340.05
06-MAY-2019,29626.5,29757.4,29528.6,29618.45,188230212,4787.11
