Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
05-FEB-2020,8138.3,8212.2,8064.7,8131.7,165901552,4625.28
04-FEB-2020,8026.6,8142.1,7997.85,8100.8,101430536,3576.02
03-FEB-2020,7826,8016.8,7816.35,7988.35,124213082,3727.79
01-FEB-2020,8069.75,8200.25,7833.1,7880.3,82194325,3033.9
31-JAN-2020,8211.6,8238.75,8072.95,8086.55,125866539,3541.64
30-JAN-2020,8239.65,8267.55,8148.2,8181.45,103601158,3637.57
29-JAN-2020,8200.7,8264.6,8179.25,8220.4,81946729,3139.91
28-JAN-2020,8290.1,8340.45,8125.9,8156.05,75179867,3085.74
27-JAN-2020,8243.35,8347.9,8189,8258.15,57326339,2155.35
24-JAN-2020,8246.45,8324.4,8234.95,8274.85,54172677,1971.44
23-JAN-2020,8176.75,8251.85,8145.8,8241.75,60518993,2106.74
22-JAN-2020,8278.55,8294.05,8147.15,8169.15,64701562,2310.95
21-JAN-2020,8321.25,8325.8,8229.3,8245.9,61056949,1874.96
20-JAN-2020,8436.9,8459.45,8343.4,8352.7,65281378,1954.77
17-JAN-2020,8401.95,8463.25,8369.7,8427.6,50146035,2362.35
16-JAN-2020,8385.3,8414.35,8373.65,8395.9,67729374,2680.18
15-JAN-2020,8287.6,8395.7,8246.4,8385.35,80644300,2747.66
14-JAN-2020,8234.2,8297.7,8216.55,8289.3,67598217,2295.96
13-JAN-2020,8244.25,8262.3,8192.05,8235.85,66635460,2193.76
10-JAN-2020,8177.55,8246.7,8147.65,8225.5,97824275,3224.08
09-JAN-2020,8035.45,8165.9,8022.35,8155.25,83425221,3084.85
08-JAN-2020,7921.65,8002.9,7900.8,7942.75,48307772,2300.37
07-JAN-2020,8029.9,8097.7,7961.2,8002.5,69137157,2270.25
06-JAN-2020,8132.65,8134.5,7967.2,7978.75,62846094,2285.56
03-JAN-2020,8261.5,8261.65,8136.8,8168.15,76927732,2478.76
02-JAN-2020,8226.6,8275.05,8206.85,8267.45,95024515,2981.74
01-JAN-2020,8262.5,8276.8,8200.25,8210.1,44710008,1802.03
31-DEC-2019,8326.45,8327.6,8236.85,8248.3,82304377,2511.15
30-DEC-2019,8232.05,8337.9,8218.8,8325.4,76938201,2574.96
27-DEC-2019,8155.4,8226.25,8145.4,8205.9,42217109,1760.56
26-DEC-2019,8166.35,8176.3,8120.45,8129.65,46004970,1872.94
24-DEC-2019,8206.1,8228.45,8142.6,8152.6,45268784,2139.57
23-DEC-2019,8137.85,8212.45,8120.75,8180.5,60822725,2452.17
20-DEC-2019,8169.9,8219.6,8121.2,8133.55,90494617,2982.19
19-DEC-2019,8082.2,8183.55,8058.4,8165.5,104431725,3913.16
18-DEC-2019,8061,8111.95,8039.25,8082.35,109141213,3444.96
17-DEC-2019,8028.1,8068.1,8013.85,8039.9,68358483,2669.6
16-DEC-2019,8087.75,8109.05,7981.95,7990.8,57313544,2077.41
13-DEC-2019,7989.55,8090.75,7986.65,8069.7,154790506,4263.15
12-DEC-2019,7878.4,7967.25,7866.05,7941.7,97282299,2924.98
11-DEC-2019,7823.3,7846.65,7773.6,7838.4,49071137,1905.05
10-DEC-2019,7888.7,7902.8,7778.5,7801.35,52183026,1940.18
09-DEC-2019,7853.75,7950.55,7826.3,7863.3,67176008,2590.09
06-DEC-2019,7964.2,7971.8,7781.05,7806.6,67759510,2297.18
05-DEC-2019,8015.3,8045.5,7928.15,7941.8,58799891,2151.78
04-DEC-2019,7946.65,8043.9,7916.95,7996.55,107569542,3002.72
