Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
05-FEB-2026,27880.25,27882.95,27463.75,27664.5,48447309,4149.79
04-FEB-2026,27565.6,27932.4,27427.4,27825.4,63610369,4579.03
03-FEB-2026,28088.1,28095.85,27271.8,27500.3,103625198,8241.76
02-FEB-2026,26177.7,26784.7,26006.7,26749.15,54816266,4446.16
01-FEB-2026,26855.8,27144.85,25928.5,26190.65,29607619,3076.96
30-JAN-2026,26287.3,26812.15,26253.55,26750.35,55100211,5861.31
29-JAN-2026,26763,26775.35,26170.45,26555.4,55874026,5693.09
28-JAN-2026,26530.35,26781.7,26236.7,26737.6,60190507,7515.54
27-JAN-2026,26619.05,26728.8,26218.3,26554,66874540,6243.44
23-JAN-2026,27171.05,27230.85,26766.7,26804.55,61005069,3707.72
22-JAN-2026,27153.85,27453.35,26954.65,27110.2,50786798,3492.03
21-JAN-2026,26777.6,27107.1,26602.95,26871.25,57826682,3769.07
20-JAN-2026,27635.7,27751.15,26850.05,26948.1,52867297,3507.11
19-JAN-2026,27615.55,27709.5,27418.15,27632.45,60352436,3779.09
16-JAN-2026,27642.45,27977.15,27516.25,27596.25,60250382,4965.73
14-JAN-2026,27893.8,27932.35,27635.7,27721.85,32671031,2910.72
13-JAN-2026,28154.35,28159.55,27694.6,27915.1,34402723,3062.14
12-JAN-2026,28055.45,28165.55,27492.65,28011.75,42642499,3265.14
09-JAN-2026,28380,28516,28034.85,28087.65,52658838,3571.14
08-JAN-2026,28639.25,28662,28357.6,28414.95,39497438,3453.46
07-JAN-2026,28919.95,28938.65,28501.1,28692.4,35561998,3311.88
06-JAN-2026,28923.45,28997.3,28812.55,28922.35,52762984,3521.09
05-JAN-2026,28869.65,29179.1,28806.95,28894.15,53148211,3919.09
02-JAN-2026,28548.25,28867.05,28486.55,28803.65,63269662,5366.28
01-JAN-2026,28257.65,28503.45,28248.5,28480.55,51704193,2818.1
31-DEC-2025,27901.95,28226.75,27858.65,28189.6,36439406,3434.75
30-DEC-2025,27595.05,27991.8,27516.85,27889.65,97592066,9025.61
